Name,"Sub Category","Plan","AUM","CAGR 3Y","Expense Ratio","Volatility","Sharpe Ratio","Alpha","Sortino Ratio","Tracking Error","Time since inception","SEBI Risk Category","NAV"
DSP Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","1736.6904000000002","9.46654805688507","0.56","3.0399682564132147","2.5065847921025934","0","0.2739","0","149","Moderate","103.8954"
Quant Value Fund,"Value Fund","Growth","1734.3410999999999","27.864627291984313","0.42","21.136907224095015","-0.24922977350228442","-1.9900000000000002","-0.0224","6.93398503603808","43","Very High","20.4211"
Mirae Asset NYSE FANG+ETF FoF,"FoFs (Overseas)","Growth","1732.5939","51.38405438182363","0.07","31.23468167790413","1.2270994580717571","0","0.135","0","49","Very High","29.201"
WOC Multi Cap Fund,"Multi Cap Fund","Growth","1728.6352","0","0.47","18.103288770828357","0.7476893205068534","5.81","0.0711","3.2352247031697816","21","Very High","14.888"
Aditya Birla SL Business Cycle Fund,"Thematic Fund","Growth","1725.9382","18.13634954983194","1.15","16.268195661473953","0.4254368108191862","3.2300000000000004","0.0415","3.035205904053299","42","Very High","15.63"
Kotak Multi Asset Allocator FoF-Dynamic,"FoFs (Domestic) - Hybrid","Growth","1707.832","21.624885457744103","0.31","10.73275476846462","0.6572046256684443","0","0.0637","0","149","Very High","247.599"
Quant Momentum Fund,"Thematic Fund","Growth","1686.513","0","0.9","18.968449449546476","-0.13652076765093288","-0.9400000000000001","-0.0127","5.398920125358404","19","Very High","14.7481"
Mirae Asset Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","1681.119","7.384365999872999","0.16","0.3365395667674159","11.704274649887536","0","1.4692","0","56","Moderately Low","1314.6589"
Sundaram Business Cycle Fund,"Thematic Fund","Growth","1678.426328","0","0.45","14.291819432108706","0.39527524587304985","4.82","0.0382","5.246524849841084","12","Very High","10.868"
Edelweiss Money Market Fund,"Money Market Fund","Growth","1667.3272","7.226607664118845","0.16","0.3841630903665786","10.480350093389056","0","1.4452","0","149","Moderately Low","31.2141"
HDFC Pharma and Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","1666.3613","0","0.83","17.249240247616704","1.3128218005502499","2.36","0.1327","3.5971634825234173","20","Very High","16.535"
UTI Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","1665.5642","11.763352321631126","1.16","4.375014367976408","1.7033346940633836","0","0.1701","0","149","Moderately High","75.1355"
Tata India Innovation Fund,"Thematic Fund","Growth","1656.3725138683","0","0.55","19.057346693598245","-0.8365865645586236","5.06","-0.0835","5.943415745175496","7","Very High","9.5552"
HSBC India Export Opportunities Fund,"Thematic Fund","Growth","1639.6925","0","0.65","18.19853581802668","-0.5016344485778464","7.06","-0.0491","6.581570961404276","9","Very High","9.6447"
Mahindra Manulife Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","1638.6294","21.320957668710562","0.47","12.674207080523816","0.8095999011857647","1.6","0.0788","2.6558051660466364","71","Very High","29.7513"
Bank of India Small Cap Fund,"Small Cap Fund","Growth","1638.5095999999999","27.69741736920124","0.48","24.68803463380591","0.3714634840734685","5.66","0.0356","5.454480902890761","78","Very High","51.1"
SBI Nifty Next 50 Index Fund,"Index Fund","Growth","1629.6580999999999","21.22089431072711","0.35","22.77515643590621","-0.1222337105711841","3.1199999999999997","-0.0113","0.0698478346121052","49","Very High","18.4571"
DSP Nifty Top 10 Equal Weight Index Fund,"Index Fund","Growth","1625.6175","0","0.25","14.517237443811409","-0.19049409439665055","2.13","-0.021","0.11588390742462908","9","Very High","10.052"
Bandhan Business Cycle Fund,"Thematic Fund","Growth","1624.1993","0","0.5","17.64927784584967","-0.31590270654111213","8.98","-0.0322","4.913160184646945","9","Very High","9.844"
Nippon India Nifty Midcap 150 Index Fund,"Index Fund","Growth","1613.6905","27.169643329927307","0.3","20.78766805103449","0.3063780018212796","3.2","0.0288","0.11112155506471282","52","Very High","24.402"
Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU - Apr 2027 Index Fund,"Flexi Cap Fund","Growth","1612.9442000000001","7.850635897709801","0.2","0.6032312989227266","8.148384887816727","0","1.2048","0","39","Moderately Low","12.2303"
Edelweiss Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","1611.2357000000002","0","0.4","1.6080876468650582","3.297135283848693","2.1","0.362","15.493519677594243","24","Moderately Low","11.7116"
Quant Liquid Plan,"Liquid Fund","Growth","1610.3473000000001","6.889974546795297","0.26","0.1523952755173204","11.001033951406567","0.02","0.8251","0.03333646651941384","149","Moderately Low","42.1429"
ICICI Pru MNC Fund,"Thematic Fund - MNC","Growth","1608.3064133642","17.139661482674917","1.14","12.737705111989365","-0.012699606293110037","3.91","-0.0013","5.656087152793882","72","Very High","29.72"
HDFC Retirement Savings Fund-Hybrid-Equity Plan,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","1607.8666","19.169787000730377","0.9","11.116917858831197","0.5762446355498678","0","0.056","0","112","Very High","43.589"
Invesco India Low Duration Fund,"Low Duration Fund","Growth","1598.9017999999999","7.323159080967612","0.32","0.41432465531271495","10.091424650662562","0","1.3199","0","149","Moderately Low","3924.87"
WOC Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","1594.2674","0","0.45","17.795323318220436","0.5857693402697004","4.1000000000000005","0.0561","3.7209846438812404","18","Very High","13.019"
ICICI Pru NASDAQ 100 Index Fund,"Thematic Fund - Global","Growth","1588.330897068","22.941790214217228","0.61","26.67076066631771","0.5952940449895329","1.21","0.0634","3.5590646636440875","44","Very High","15.9263"
HSBC Focused Fund,"Focused Fund","Growth","1587.98","20.416204913576497","0.92","19.200217264395736","0.39527524587304985","3.1","0.038","6.227569435983833","59","Very High","26.0637"
DSP Strategic Bond Fund,"Dynamic Bond Fund","Growth","1585.9151000000002","9.213571539565502","0.53","2.927259250561863","2.5510334141284785","-1.3299999999999998","0.2752","1.4747417807874028","149","Moderate","3651.5543"
Bandhan Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","1577.1704","34.295275758255414","0.87","24.137189210842262","0.0174619586530263","4.91","0.0015","8.950047535069297","149","Very High","59.219"
UTI Quant Fund,"Thematic Fund","Growth","1562.6761999999999","0","0.33","17.50958217662546","0.620693257575753","1.3","0.0715","3.5035038861117314","5","Very High","10.5006"
Bandhan Midcap Fund,"Mid Cap Fund","Growth","1557.7015","0","0.59","20.717820216422382","0.3365395667674159","4.29","0.0318","4.736953147330043","34","Very High","17.496"
Axis Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","1548.821003","13.884511857370608","1.07","12.402752996008589","0.7095905016275231","1.1199999999999999","0.0698","2.9193219966286694","82","Very High","22.2"
360 ONE Flexicap Fund,"Flexi Cap Fund","Growth","1540.16029306137","0","0.48","18.271558554212064","0.3476517222738872","2.75","0.0329","5.224300538828141","24","Very High","15.3038"
Baroda BNP Paribas Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","1539.3817999999999","7.3940053868336575","0.31","0.34130191912733215","10.886737494768576","-0.06999999999999999","1.4286","0.06826038382546644","84","Moderately Low","1553.7348"
Canara Rob Manufacturing Fund,"Thematic Fund","Growth","1539.3519000000001","0","0.68","20.76226883844827","0.20001879911648307","4.87","0.0186","5.892617320003056","15","Very High","12.34"
Sundaram Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","1536.889264","14.573496865237011","0.62","9.464381589940253","0.7334022634271045","0","0.0713","0","149","High","40.8569"
Sundaram Consumption Fund,"Sectoral Fund - Consumption","Growth","1532.367354","21.888552281310638","1.33","14.864889166085296","0.6905410921878581","3.6999999999999997","0.0758","4.046412055142185","149","Very High","104.6681"
Sundaram Fin Serv Opp Fund,"Sectoral Fund - Banks & Financial Services","Growth","1524.149099","25.062125273378257","0.79","18.935112983027064","0.5825944386964229","-2.19","0.0555","5.737047142912458","149","Very High","116.9269"
SBI Retirement Benefit Fund-Aggressive Hybrid Plan,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","1506.8954","16.692828949079885","1.08","12.03128951193512","0.20160624990312181","-1.31","0.0195","3.143152557544734","52","Very High","19.4998"
Baroda BNP Paribas Money Market Fund,"Money Market Fund","Growth","1502.0632","7.133834230986946","0.23","0.36670113171355223","10.691481048012012","0","1.441","0","72","Moderately Low","1392.3466"
HSBC Balanced Advantage Fund,"Balanced Advantage Fund","Growth","1497.2593","14.144751877690798","0.77","8.624620123808352","0.7508642220801309","0","0.0717","0","149","Moderately High","49.4522"
Aditya Birla SL Conglomerate Fund,"Thematic Fund","Growth","1494.2884","0","0.61","18.144562491280965","0.6937159937611357","0","0.0746","0","6","Very High","10.7"
ICICI Pru ESG Exclusionary Strategy Fund,"Thematic Fund","Growth","1487.8914593942","23.78486312554371","1.08","14.910925238897821","0.9508830211966139","4.91","0.096","5.592589121328332","56","Very High","23.69"
Bandhan Bond Fund - Medium Term Plan,"Medium Duration Fund","Growth","1478.9215","8.106583265135692","0.6","1.1810633852592332","5.287798570293691","0","0.6422","0","149","Moderate","50.0553"
WOC Balanced Advantage Fund,"Balanced Advantage Fund","Growth","1478.1773999999998","0","0.52","9.886643499186162","1.0270806589552741","0","0.1008","0","28","High","14.672"
Union Small Cap Fund,"Small Cap Fund","Growth","1468.3613","21.935457687591885","0.97","23.28790303999053","0.20001879911648307","4.2","0.0186","5.2290628911880574","132","Very High","50.89"
HDFC NIFTY50 Equal Weight Index Fund,"Index Fund","Growth","1466.5134","19.771517744883347","0.4","16.218984687088156","0.30320310024800207","1.79","0.0307","0.04444862202588512","46","Very High","17.5002"
Canara Rob Balanced Advantage Fund,"Balanced Advantage Fund","Growth","1466.2332000000001","0","0.65","9.472318843873447","-0.03651136809269135","0","-0.0038","0","10","Very High","10.3"
Old Bridge Focused Equity Fund,"Focused Fund","Growth","1465.1333","0","1.1","18.700170266604527","0.6175183560024754","5.09","0.0625","7.997577063086045","17","Very High","12.05"
Sundaram Diversified Equity,"Equity Linked Savings Scheme (ELSS)","Growth","1464.983291","16.876201044839313","1.68","14.763292315740417","0.3778132872200236","2.2800000000000002","0.037","3.522553295551396","149","Very High","229.2205"
Mahindra Manulife Flexi Cap Fund,"Flexi Cap Fund","Growth","1460.4159","21.378802421412836","0.42","15.858633358521157","0.4111497537394374","2.6599999999999997","0.0394","3.0558427642796024","46","Very High","17.1082"
ICICI Pru Nifty 100 Low Volatility 30 ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","1452.9486321949","17.10300535622533","0.14","12.275756933077488","0.4286117123924637","1.21","0.0471","6.159309052158368","50","Very High","17.9842"
Baroda BNP Paribas Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","1452.8020999999999","23.128949360989658","0.84","17.571492757304373","0.3047905510346408","2.09","0.0282","4.862361759474505","57","Very High","28.4293"
Bajaj Finserv Large Cap Fund,"Large Cap Fund","Growth","1446.9397","0","0.59","13.747323812291613","-0.32860231283422214","3.02","-0.0347","2.938371406068334","10","Very High","9.934"
Invesco India Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","1446.1101","32.09995405612591","0.84","23.88160963419342","0.030161564946136334","4.73","0.0027","9.851719581880111","149","Very High","76.74"
HSBC Consumption Fund,"Sectoral Fund - Consumption","Growth","1438.46","0","0.74","18.24933424319912","0.5460830706037315","3.55","0.0553","8.715104818646763","22","Very High","14.2557"
Bandhan Innovation Fund,"Thematic Fund","Growth","1434.0679","0","0.56","19.97965560063536","0.8508736216383724","7.580000000000001","0.0805","7.589602210919885","14","Very High","12.414"
LIC MF Multi Cap Fund,"Multi Cap Fund","Growth","1433.3328","0","0.55","18.900189065721012","0.6032312989227266","4.97","0.0576","4.994120174765522","32","Very High","17.4738"
Baroda BNP Paribas India Consumption Fund,"Sectoral Fund - Consumption","Growth","1431.431","20.425265118128188","0.65","15.361761262303226","0.41273720452607615","2.12","0.0452","3.741621504107544","81","Very High","33.9523"
Parag Parikh Arbitrage Fund,"Arbitrage Fund","Growth","1427.2528","0","0.29","0.9619951767030852","3.2860231283422214","0","0.4848","0","19","Low","11.2068"
Invesco India Largecap Fund,"Large Cap Fund","Growth","1423.6673999999998","20.680904008650014","0.75","16.865077157250127","0.5175089564442339","3.06","0.0502","3.8876669764783096","149","Very High","81.71"
Bandhan Nifty100 Low Volatility 30 Index Fund,"Index Fund","Growth","1413.9460000000001","0","0.35","12.723418054909617","0.4222619092459087","1.73","0.0473","0.05397332674571765","32","Very High","15.4021"
Aditya Birla SL Dividend Yield Fund,"Dividend Yield Fund","Growth","1403.9148","24.79176451537444","1.44","17.915969578004983","0.13810821843757162","1.38","0.0129","4.151183807060343","149","Very High","480.87"
Mirae Asset Equity Savings Fund,"Equity Savings","Growth","1402.4506","13.165801387312715","0.37","6.862549750639336","1.0270806589552741","0","0.1023","0","78","Moderately High","21.378"
Motilal Oswal Focused Fund,"Focused Fund","Growth","1399.0563","13.908931371033972","1.02","21.01467351352383","-0.06349803146555018","-0.44999999999999996","-0.0061","9.315161215996211","145","Very High","50.0015"
PGIM India Small Cap Fund,"Small Cap Fund","Growth","1398.6806","18.211122595207563","0.56","19.228791378555233","0.5048093501511239","5.41","0.0497","7.234013234712804","47","Very High","16.37"
UTI Floater Fund,"Floating Rate Fund","Growth","1394.6494","7.4280070009947075","0.45","0.5365583658838989","8.121398224443869","0","1.2053","0","80","Moderately Low","1563.2881"
Axis Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","1390.799105","13.538001444981296","1.06","11.285187642214904","0.6603795272417218","0","0.0607","0","149","Very High","45.5563"
Mirae Asset Small Cap Fund,"Small Cap Fund","Growth","1385.7479","0","0.41","19.914570118383175","1.1842382868325108","16.18","0.1297","7.338784986630961","5","Very High","10.878"
LIC MF Large Cap Fund,"Large Cap Fund","Growth","1379.0737","15.706121895354851","1.01","16.60632267902801","0.42702426160582496","2.4","0.0416","3.239987055529698","149","Very High","63.2109"
Union Balanced Advantage Fund,"Balanced Advantage Fund","Growth","1377.7971","12.537414240441791","0.99","9.562803538711858","0.43019916317910245","0","0.0401","0","90","Very High","21.45"
Aditya Birla SL Transportation and Logistics Fund,"Thematic Fund","Growth","1377.4802","0","0.85","20.08283990176688","-0.09524704719832527","4.19","-0.0095","3.7924199292799843","19","Very High","13.69"
Aditya Birla SL Regular Savings Fund,"Conservative Hybrid Fund","Growth","1372.9071","10.901904423424025","1.02","3.8908418780515874","1.8128687983414575","-0.04","0.1822","1.3969566922421037","149","Moderately High","74.1138"
Aditya Birla SL Regular Savings Fund(Payment),"Conservative Hybrid Fund","Growth","1372.9071","10.901904423424025","1.02","3.8908418780515874","1.8128687983414575","-0.04","0.1822","1.3969566922421037","149","Moderately High","74.1138"
ICICI Pru Exports & Services Fund,"Sectoral Fund - Service Industry","Growth","1362.0037957170998","23.27150713694781","1.65","13.98067907792751","0.7588014760133247","4.61","0.0753","4.490898275401036","149","Very High","177.3"
ICICI Pru Rural Opportunities Fund,"Thematic Fund","Growth","1359.8614792809","0","0.91","13.207590544834437","1.8731919282337302","5.47","0.2254","3.7781328722002354","5","Very High","10.95"
